match_id,tournament,year,draw,round,player1,player2,result,match_played,result_source,public_video_count,verified_official_full_video_count,candidate_full_video_count,coverage_status
us-open-2005-men-qf-jarkko-nieminen-lleyton-hewitt,US Open,2005,men,QF,Jarkko Nieminen,Lleyton Hewitt,2-6 6-1 3-6 6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2005-men-sf-andre-agassi-robby-ginepri,US Open,2005,men,SF,Andre Agassi,Robby Ginepri,6-4 5-7 6-3 4-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2005-men-sf-lleyton-hewitt-roger-federer,US Open,2005,men,SF,Lleyton Hewitt,Roger Federer,6-3 7-6(0) 4-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2005-men-f-andre-agassi-roger-federer,US Open,2005,men,F,Andre Agassi,Roger Federer,6-3 2-6 7-6(1) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2005-women-qf-amelie-mauresmo-mary-pierce,US Open,2005,women,QF,Amelie Mauresmo,Mary Pierce,6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2005-women-qf-elena-dementieva-lindsay-davenport,US Open,2005,women,QF,Elena Dementieva,Lindsay Davenport,6-1 3-6 7-6(6),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2005-women-qf-kim-clijsters-venus-williams,US Open,2005,women,QF,Kim Clijsters,Venus Williams,4-6 7-5 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2005-women-qf-maria-sharapova-nadia-petrova,US Open,2005,women,QF,Maria Sharapova,Nadia Petrova,7-5 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2005-women-sf-elena-dementieva-mary-pierce,US Open,2005,women,SF,Elena Dementieva,Mary Pierce,3-6 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2005-women-sf-kim-clijsters-maria-sharapova,US Open,2005,women,SF,Kim Clijsters,Maria Sharapova,6-2 6-7(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2005-women-f-kim-clijsters-mary-pierce,US Open,2005,women,F,Kim Clijsters,Mary Pierce,6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2006-men-qf-andy-roddick-lleyton-hewitt,US Open,2006,men,QF,Andy Roddick,Lleyton Hewitt,6-3 7-5 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2006-men-qf-james-blake-roger-federer,US Open,2006,men,QF,James Blake,Roger Federer,7-6(7) 6-0 6-7(9) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2006-men-qf-mikhail-youzhny-rafael-nadal,US Open,2006,men,QF,Mikhail Youzhny,Rafael Nadal,6-3 5-7 7-6(5) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2006-men-qf-nikolay-davydenko-tommy-haas,US Open,2006,men,QF,Nikolay Davydenko,Tommy Haas,4-6 6-7(3) 6-3 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2006-men-sf-andy-roddick-mikhail-youzhny,US Open,2006,men,SF,Andy Roddick,Mikhail Youzhny,6-7(5) 6-0 7-6(3) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2006-men-sf-nikolay-davydenko-roger-federer,US Open,2006,men,SF,Nikolay Davydenko,Roger Federer,6-1 7-5 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2006-men-f-andy-roddick-roger-federer,US Open,2006,men,F,Andy Roddick,Roger Federer,6-2 4-6 7-5 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2006-women-qf-amelie-mauresmo-dinara-safina,US Open,2006,women,QF,Amelie Mauresmo,Dinara Safina,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2006-women-qf-elena-dementieva-jelena-jankovic,US Open,2006,women,QF,Elena Dementieva,Jelena Jankovic,6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2006-women-qf-justine-henin-lindsay-davenport,US Open,2006,women,QF,Justine Henin,Lindsay Davenport,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2006-women-qf-maria-sharapova-tatiana-golovin,US Open,2006,women,QF,Maria Sharapova,Tatiana Golovin,7-6(4) 7-6(0),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2006-women-sf-amelie-mauresmo-maria-sharapova,US Open,2006,women,SF,Amelie Mauresmo,Maria Sharapova,6-0 4-6 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2006-women-sf-jelena-jankovic-justine-henin,US Open,2006,women,SF,Jelena Jankovic,Justine Henin,4-6 6-4 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2006-women-f-justine-henin-maria-sharapova,US Open,2006,women,F,Justine Henin,Maria Sharapova,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),5,2,1,verified_official_full_match
us-open-2007-men-qf-andy-roddick-roger-federer,US Open,2007,men,QF,Andy Roddick,Roger Federer,7-6(5) 7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2007-men-qf-carlos-moya-novak-djokovic,US Open,2007,men,QF,Carlos Moya,Novak Djokovic,6-4 7-6(7) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2007-men-qf-david-ferrer-juan-ignacio-chela,US Open,2007,men,QF,David Ferrer,Juan Ignacio Chela,6-2 6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2007-men-qf-nikolay-davydenko-tommy-haas,US Open,2007,men,QF,Nikolay Davydenko,Tommy Haas,6-3 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2007-men-sf-david-ferrer-novak-djokovic,US Open,2007,men,SF,David Ferrer,Novak Djokovic,6-4 6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2007-men-sf-nikolay-davydenko-roger-federer,US Open,2007,men,SF,Nikolay Davydenko,Roger Federer,7-5 6-1 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2007-men-f-novak-djokovic-roger-federer,US Open,2007,men,F,Novak Djokovic,Roger Federer,7-6(4) 7-6(2) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2007-women-qf-agnes-szavay-svetlana-kuznetsova,US Open,2007,women,QF,Agnes Szavay,Svetlana Kuznetsova,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2007-women-qf-anna-chakvetadze-shahar-peer,US Open,2007,women,QF,Anna Chakvetadze,Shahar Peer,6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2007-women-qf-jelena-jankovic-venus-williams,US Open,2007,women,QF,Jelena Jankovic,Venus Williams,4-6 6-1 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2007-women-qf-justine-henin-serena-williams,US Open,2007,women,QF,Justine Henin,Serena Williams,7-6(3) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2007-women-sf-anna-chakvetadze-svetlana-kuznetsova,US Open,2007,women,SF,Anna Chakvetadze,Svetlana Kuznetsova,3-6 6-1 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2007-women-sf-justine-henin-venus-williams,US Open,2007,women,SF,Justine Henin,Venus Williams,7-6(2) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2007-women-f-justine-henin-svetlana-kuznetsova,US Open,2007,women,F,Justine Henin,Svetlana Kuznetsova,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2008-men-qf-andy-murray-juan-martin-del-potro,US Open,2008,men,QF,Andy Murray,Juan Martin del Potro,7-6(2) 7-6(1) 4-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2008-men-qf-andy-roddick-novak-djokovic,US Open,2008,men,QF,Andy Roddick,Novak Djokovic,6-2 6-3 3-6 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2008-men-qf-gilles-muller-roger-federer,US Open,2008,men,QF,Gilles Muller,Roger Federer,7-6(5) 6-4 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2008-men-qf-mardy-fish-rafael-nadal,US Open,2008,men,QF,Mardy Fish,Rafael Nadal,3-6 6-1 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2008-men-sf-andy-murray-rafael-nadal,US Open,2008,men,SF,Andy Murray,Rafael Nadal,6-2 7-6(5) 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2008-men-sf-novak-djokovic-roger-federer,US Open,2008,men,SF,Novak Djokovic,Roger Federer,6-3 5-7 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2008-men-f-andy-murray-roger-federer,US Open,2008,men,F,Andy Murray,Roger Federer,6-2 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2008-women-qf-dinara-safina-flavia-pennetta,US Open,2008,women,QF,Dinara Safina,Flavia Pennetta,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2008-women-qf-elena-dementieva-patty-schnyder,US Open,2008,women,QF,Elena Dementieva,Patty Schnyder,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2008-women-qf-jelena-jankovic-sybille-bammer,US Open,2008,women,QF,Jelena Jankovic,Sybille Bammer,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2008-women-qf-serena-williams-venus-williams,US Open,2008,women,QF,Serena Williams,Venus Williams,7-6(6) 7-6(7),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2008-women-sf-dinara-safina-serena-williams,US Open,2008,women,SF,Dinara Safina,Serena Williams,6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2008-women-sf-elena-dementieva-jelena-jankovic,US Open,2008,women,SF,Elena Dementieva,Jelena Jankovic,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2008-women-f-jelena-jankovic-serena-williams,US Open,2008,women,F,Jelena Jankovic,Serena Williams,6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,2,0,verified_official_full_match
us-open-2009-men-qf-fernando-gonzalez-rafael-nadal,US Open,2009,men,QF,Fernando Gonzalez,Rafael Nadal,7-6(4) 7-6(2) 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-men-qf-fernando-verdasco-novak-djokovic,US Open,2009,men,QF,Fernando Verdasco,Novak Djokovic,7-6(2) 1-6 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-men-qf-juan-martin-del-potro-marin-cilic,US Open,2009,men,QF,Juan Martin del Potro,Marin Cilic,4-6 6-3 6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-men-qf-robin-soderling-roger-federer,US Open,2009,men,QF,Robin Soderling,Roger Federer,6-0 6-3 6-7(6) 7-6(6),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2009-men-sf-juan-martin-del-potro-rafael-nadal,US Open,2009,men,SF,Juan Martin del Potro,Rafael Nadal,6-2 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2009-men-sf-novak-djokovic-roger-federer,US Open,2009,men,SF,Novak Djokovic,Roger Federer,7-6(3) 7-5 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2009-men-f-juan-martin-del-potro-roger-federer,US Open,2009,men,F,Juan Martin del Potro,Roger Federer,3-6 7-6(5) 4-6 7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2009-women-qf-caroline-wozniacki-melanie-oudin,US Open,2009,women,QF,Caroline Wozniacki,Melanie Oudin,6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-women-qf-flavia-pennetta-serena-williams,US Open,2009,women,QF,Flavia Pennetta,Serena Williams,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2009-women-qf-kateryna-bondarenko-yanina-wickmayer,US Open,2009,women,QF,Kateryna Bondarenko,Yanina Wickmayer,7-5 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-women-qf-kim-clijsters-na-li,US Open,2009,women,QF,Kim Clijsters,Na Li,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-women-sf-caroline-wozniacki-yanina-wickmayer,US Open,2009,women,SF,Caroline Wozniacki,Yanina Wickmayer,6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2009-women-sf-kim-clijsters-serena-williams,US Open,2009,women,SF,Kim Clijsters,Serena Williams,6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2009-women-f-caroline-wozniacki-kim-clijsters,US Open,2009,women,F,Caroline Wozniacki,Kim Clijsters,7-5 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2010-men-qf-fernando-verdasco-rafael-nadal,US Open,2010,men,QF,Fernando Verdasco,Rafael Nadal,7-5 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2010-men-qf-gael-monfils-novak-djokovic,US Open,2010,men,QF,Gael Monfils,Novak Djokovic,7-6(2) 6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2010-men-qf-mikhail-youzhny-stan-wawrinka,US Open,2010,men,QF,Mikhail Youzhny,Stan Wawrinka,3-6 7-6(7) 3-6 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2010-men-qf-robin-soderling-roger-federer,US Open,2010,men,QF,Robin Soderling,Roger Federer,6-4 6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2010-men-sf-mikhail-youzhny-rafael-nadal,US Open,2010,men,SF,Mikhail Youzhny,Rafael Nadal,6-2 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-men-sf-novak-djokovic-roger-federer,US Open,2010,men,SF,Novak Djokovic,Roger Federer,5-7 6-1 5-7 6-2 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2010-men-f-novak-djokovic-rafael-nadal,US Open,2010,men,F,Novak Djokovic,Rafael Nadal,6-4 5-7 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,3,0,verified_official_full_match
us-open-2010-women-qf-caroline-wozniacki-dominika-cibulkova,US Open,2010,women,QF,Caroline Wozniacki,Dominika Cibulkova,6-2 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-women-qf-francesca-schiavone-venus-williams,US Open,2010,women,QF,Francesca Schiavone,Venus Williams,7-6(5) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-women-qf-kaia-kanepi-vera-zvonareva,US Open,2010,women,QF,Kaia Kanepi,Vera Zvonareva,6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-women-qf-kim-clijsters-samantha-stosur,US Open,2010,women,QF,Kim Clijsters,Samantha Stosur,6-4 5-7 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-women-sf-caroline-wozniacki-vera-zvonareva,US Open,2010,women,SF,Caroline Wozniacki,Vera Zvonareva,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2010-women-sf-kim-clijsters-venus-williams,US Open,2010,women,SF,Kim Clijsters,Venus Williams,4-6 7-6(2) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2010-women-f-kim-clijsters-vera-zvonareva,US Open,2010,women,F,Kim Clijsters,Vera Zvonareva,6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2011-men-qf-andy-murray-john-isner,US Open,2011,men,QF,Andy Murray,John Isner,7-5 6-4 3-6 7-6(2),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2011-men-qf-andy-roddick-rafael-nadal,US Open,2011,men,QF,Andy Roddick,Rafael Nadal,6-2 6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2011-men-qf-janko-tipsarevic-novak-djokovic,US Open,2011,men,QF,Janko Tipsarevic,Novak Djokovic,7-6(2) 6-7(3) 6-0 3-0 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2011-men-qf-jo-wilfried-tsonga-roger-federer,US Open,2011,men,QF,Jo-Wilfried Tsonga,Roger Federer,6-4 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2011-men-sf-andy-murray-rafael-nadal,US Open,2011,men,SF,Andy Murray,Rafael Nadal,6-4 6-2 3-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2011-men-sf-novak-djokovic-roger-federer,US Open,2011,men,SF,Novak Djokovic,Roger Federer,6-7(7) 4-6 6-3 6-2 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2011-men-f-novak-djokovic-rafael-nadal,US Open,2011,men,F,Novak Djokovic,Rafael Nadal,6-2 6-4 6-7(3) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2011-women-qf-anastasia-pavlyuchenkova-serena-williams,US Open,2011,women,QF,Anastasia Pavlyuchenkova,Serena Williams,7-5 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2011-women-qf-andrea-petkovic-caroline-wozniacki,US Open,2011,women,QF,Andrea Petkovic,Caroline Wozniacki,6-1 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2011-women-qf-angelique-kerber-flavia-pennetta,US Open,2011,women,QF,Angelique Kerber,Flavia Pennetta,6-4 4-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2011-women-qf-samantha-stosur-vera-zvonareva,US Open,2011,women,QF,Samantha Stosur,Vera Zvonareva,6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2011-women-sf-angelique-kerber-samantha-stosur,US Open,2011,women,SF,Angelique Kerber,Samantha Stosur,6-3 2-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2011-women-sf-caroline-wozniacki-serena-williams,US Open,2011,women,SF,Caroline Wozniacki,Serena Williams,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,2,public_full_match_candidate
us-open-2011-women-f-samantha-stosur-serena-williams,US Open,2011,women,F,Samantha Stosur,Serena Williams,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2012-men-qf-andy-murray-marin-cilic,US Open,2012,men,QF,Andy Murray,Marin Cilic,3-6 7-6(4) 6-2 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2012-men-qf-david-ferrer-janko-tipsarevic,US Open,2012,men,QF,David Ferrer,Janko Tipsarevic,6-3 6-7(5) 2-6 6-3 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2012-men-qf-juan-martin-del-potro-novak-djokovic,US Open,2012,men,QF,Juan Martin del Potro,Novak Djokovic,6-2 7-6(3) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2012-men-qf-roger-federer-tomas-berdych,US Open,2012,men,QF,Roger Federer,Tomas Berdych,7-6(1) 6-4 3-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2012-men-sf-andy-murray-tomas-berdych,US Open,2012,men,SF,Andy Murray,Tomas Berdych,5-7 6-2 6-1 7-6(7),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2012-men-sf-david-ferrer-novak-djokovic,US Open,2012,men,SF,David Ferrer,Novak Djokovic,2-6 6-1 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2012-men-f-andy-murray-novak-djokovic,US Open,2012,men,F,Andy Murray,Novak Djokovic,7-6(10) 7-5 2-6 3-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,2,0,verified_official_full_match
us-open-2012-women-qf-ana-ivanovic-serena-williams,US Open,2012,women,QF,Ana Ivanovic,Serena Williams,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2012-women-qf-maria-sharapova-marion-bartoli,US Open,2012,women,QF,Maria Sharapova,Marion Bartoli,3-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2012-women-qf-roberta-vinci-sara-errani,US Open,2012,women,QF,Roberta Vinci,Sara Errani,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2012-women-qf-samantha-stosur-victoria-azarenka,US Open,2012,women,QF,Samantha Stosur,Victoria Azarenka,6-1 4-6 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2012-women-sf-maria-sharapova-victoria-azarenka,US Open,2012,women,SF,Maria Sharapova,Victoria Azarenka,3-6 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2012-women-sf-sara-errani-serena-williams,US Open,2012,women,SF,Sara Errani,Serena Williams,6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2012-women-f-serena-williams-victoria-azarenka,US Open,2012,women,F,Serena Williams,Victoria Azarenka,6-2 2-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,2,0,verified_official_full_match
us-open-2013-men-qf-andy-murray-stan-wawrinka,US Open,2013,men,QF,Andy Murray,Stan Wawrinka,6-4 6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2013-men-qf-david-ferrer-richard-gasquet,US Open,2013,men,QF,David Ferrer,Richard Gasquet,6-3 6-1 4-6 2-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2013-men-qf-mikhail-youzhny-novak-djokovic,US Open,2013,men,QF,Mikhail Youzhny,Novak Djokovic,6-3 6-2 3-6 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2013-men-qf-rafael-nadal-tommy-robredo,US Open,2013,men,QF,Rafael Nadal,Tommy Robredo,6-0 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2013-men-sf-novak-djokovic-stan-wawrinka,US Open,2013,men,SF,Novak Djokovic,Stan Wawrinka,2-6 7-6(4) 3-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2013-men-sf-rafael-nadal-richard-gasquet,US Open,2013,men,SF,Rafael Nadal,Richard Gasquet,6-4 7-6(1) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2013-men-f-novak-djokovic-rafael-nadal,US Open,2013,men,F,Novak Djokovic,Rafael Nadal,6-2 3-6 6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2013-women-qf-carla-suarez-navarro-serena-williams,US Open,2013,women,QF,Carla Suarez Navarro,Serena Williams,6-0 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2013-women-qf-daniela-hantuchova-victoria-azarenka,US Open,2013,women,QF,Daniela Hantuchova,Victoria Azarenka,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2013-women-qf-flavia-pennetta-roberta-vinci,US Open,2013,women,QF,Flavia Pennetta,Roberta Vinci,6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
